Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust;Word
;; disgust;;;;;;swig
;; disgust;;;;;;swarm
;; disgust;;;;;;sump
;; disgust;;;;;;sty
;; disgust;;;;;;stools
;; disgust;;;;;;stomach
;; disgust;;;;;;stinking
;; disgust;;;;;;stink
;; disgust;;;;;;sticky
;; disgust;;;;;;stall
;; disgust;;;;;;stain
;; disgust;;;;;;squirm
;; disgust;;;;;;spurious
;; disgust;;;;;;spoil
;; disgust;;;;;;spit
;; disgust;;;;;;spew
;; disgust;;;;;;speck
;; disgust;;;;;;sour
;; disgust;;;;;;soot
;; disgust;;;;;;soiled
;; disgust;;;;;;soil
;; disgust;;;;;;smelling
;; disgust;;;;;;slum
;; disgust;;;;;;slug
;; disgust;;;;;;sludge
;; disgust;;;;;;sloth
;; disgust;;;;;;sloppy
;; disgust;;;;;;slop
;; disgust;;;;;;slimy
;; disgust;;;;;;slime
;; disgust;;;;;;sinning
;; disgust;;;;;;shameless
;; disgust;;;;;;shabby
;; disgust;;;;;;sewerage
;; disgust;;;;;;sewer
;; disgust;;;;;;sewage
;; disgust;;;;;;septic
;; disgust;;;;;;secretion
;; disgust;;;;;;secrete
;; disgust;;;;;;scum
;; disgust;;;;;;scrub
;; disgust;;;;;;saturated
;; disgust;;;;;;rubbish
;; disgust;;;;;;rotting
;; disgust;;;;;;rogue
;; disgust;;;;;;repelling
;; disgust;;;;;;regurgitation
;; disgust;;;;;;reflux
;; disgust;;;;;;rash
;; disgust;;;;;;rancid
;; disgust;;;;;;rags
;; disgust;;;;;;questionable
;; disgust;;;;;;quagmire
;; disgust;;;;;;quack
;; disgust;;;;;;pus
;; disgust;;;;;;pungent
;; disgust;;;;;;puke
;; disgust;;;;;;prostitute
;; disgust;;;;;;prosecution
;; disgust;;;;;;prolong
;; disgust;;;;;;pregnancy
;; disgust;;;;;;pornography
;; disgust;;;;;;porn
;; disgust;;;;;;pompous
;; disgust;;;;;;polygamy
;; disgust;;;;;;pollution
;; disgust;;;;;;pollute
;; disgust;;;;;;politic
;; disgust;;;;;;poisoning
;; disgust;;;;;;plagiarism
;; disgust;;;;;;pimple
;; disgust;;;;;;piles
;; disgust;;;;;;pig
;; disgust;;;;;;phlegm
;; disgust;;;;;;petroleum
;; disgust;;;;;;perverted
;; disgust;;;;;;perspiration
;; disgust;;;;;;parrot
;; disgust;;;;;;outhouse
;; disgust;;;;;;ooze
;; disgust;;;;;;octopus
;; disgust;;;;;;obscene
;; disgust;;;;;;obese
;; disgust;;;;;;nose
;; disgust;;;;;;nicotine
;; disgust;;;;;;nausea
;; disgust;;;;;;nappy
;; disgust;;;;;;nameless
;; disgust;;;;;;mutilated
;; disgust;;;;;;musty
;; disgust;;;;;;muddy
;; disgust;;;;;;mucus
;; disgust;;;;;;mucous
;; disgust;;;;;;muck
;; disgust;;;;;;mouthful
;; disgust;;;;;;monochrome
;; disgust;;;;;;mockery
;; disgust;;;;;;mite
;; disgust;;;;;;misguided
;; disgust;;;;;;misconduct
;; disgust;;;;;;mire
;; disgust;;;;;;mildew
;; disgust;;;;;;messy
;; disgust;;;;;;mess
;; disgust;;;;;;materialist
;; disgust;;;;;;manure
;; disgust;;;;;;malfeasance
;; disgust;;;;;;maggot
;; disgust;;;;;;lusty
;; disgust;;;;;;lurid
;; disgust;;;;;;lumpy
;; disgust;;;;;;louse
;; disgust;;;;;;loon
;; disgust;;;;;;loo
;; disgust;;;;;;loathing
;; disgust;;;;;;lick
;; disgust;;;;;;liar
;; disgust;;;;;;lewd
;; disgust;;;;;;lesser
;; disgust;;;;;;lemon
;; disgust;;;;;;leer
;; disgust;;;;;;lavatory
;; disgust;;;;;;laughable
;; disgust;;;;;;latrines
;; disgust;;;;;;larceny
;; disgust;;;;;;kite
;; disgust;;;;;;john
;; disgust;;;;;;janitor
;; disgust;;;;;;intoxicated
;; disgust;;;;;;intestinal
;; disgust;;;;;;iniquity
;; disgust;;;;;;infect
;; disgust;;;;;;ineffectual
;; disgust;;;;;;indecent
;; disgust;;;;;;incestuous
;; disgust;;;;;;impurity
;; disgust;;;;;;impure
;; disgust;;;;;;impolite
;; disgust;;;;;;illiterate
;; disgust;;;;;;ignorant
;; disgust;;;;;;idiot
;; disgust;;;;;;hypocritical
;; disgust;;;;;;hypocrite
;; disgust;;;;;;humiliating
;; disgust;;;;;;hulk
;; disgust;;;;;;hog
;; disgust;;;;;;herpesvirus
;; disgust;;;;;;herpes
;; disgust;;;;;;heretic
;; disgust;;;;;;heartworm
;; disgust;;;;;;harlot
;; disgust;;;;;;hairy
;; disgust;;;;;;gutter
;; disgust;;;;;;gut
;; disgust;;;;;;gruesome
;; disgust;;;;;;grotesque
;; disgust;;;;;;gross
;; disgust;;;;;;grimy
;; disgust;;;;;;grime
;; disgust;;;;;;greedy
;; disgust;;;;;;greasy
;; disgust;;;;;;gratuitous
;; disgust;;;;;;gorge
;; disgust;;;;;;goo
;; disgust;;;;;;gob
;; disgust;;;;;;gluttony
;; disgust;;;;;;glut
;; disgust;;;;;;gelatin
;; disgust;;;;;;garbage
;; disgust;;;;;;gag
;; disgust;;;;;;gaby
;; disgust;;;;;;fussy
;; disgust;;;;;;fungus
;; disgust;;;;;;fool
;; disgust;;;;;;flesh
;; disgust;;;;;;flea
;; disgust;;;;;;flatulence
;; disgust;;;;;;flabby
;; disgust;;;;;;filthy
;; disgust;;;;;;filth
;; disgust;;;;;;feces
;; disgust;;;;;;fecal
;; disgust;;;;;;farcical
;; disgust;;;;;;falsity
;; disgust;;;;;;falsify
;; disgust;;;;;;faeces
;; disgust;;;;;;excretion
;; disgust;;;;;;excrement
;; disgust;;;;;;entrails
;; disgust;;;;;;enema
;; disgust;;;;;;egotistical
;; disgust;;;;;;dung
;; disgust;;;;;;drunken
;; disgust;;;;;;drool
;; disgust;;;;;;drivel
;; disgust;;;;;;donkey
;; disgust;;;;;;distorted
;; disgust;;;;;;distasteful
;; disgust;;;;;;distaste
;; disgust;;;;;;dissection
;; disgust;;;;;;disregarded
;; disgust;;;;;;dispose
;; disgust;;;;;;displeasure
;; disgust;;;;;;disingenuous
;; disgust;;;;;;dishonesty
;; disgust;;;;;;discriminating
;; disgust;;;;;;discoloration
;; disgust;;;;;;dirty
;; disgust;;;;;;dirt
;; disgust;;;;;;diarrhoea
;; disgust;;;;;;diaper
;; disgust;;;;;;degrade
;; disgust;;;;;;deform
;; disgust;;;;;;defective
;; disgust;;;;;;decompose
;; disgust;;;;;;debris
;; disgust;;;;;;dank
;; disgust;;;;;;dandy
;; disgust;;;;;;daft
;; disgust;;;;;;cystic
;; disgust;;;;;;cuckold
;; disgust;;;;;;crusty
;; disgust;;;;;;crude
;; disgust;;;;;;critter
;; disgust;;;;;;crawl
;; disgust;;;;;;crap
;; disgust;;;;;;cough
;; disgust;;;;;;corruption
;; disgust;;;;;;contamination
;; disgust;;;;;;contaminate
;; disgust;;;;;;constipation
;; disgust;;;;;;compost
;; disgust;;;;;;clumsy
;; disgust;;;;;;cess
;; disgust;;;;;;catechism
;; disgust;;;;;;caries
;; disgust;;;;;;cannibalism
;; disgust;;;;;;burnt
;; disgust;;;;;;bureaucrat
;; disgust;;;;;;brothel
;; disgust;;;;;;bribery
;; disgust;;;;;;bran
;; disgust;;;;;;boy
;; disgust;;;;;;bowels
;; disgust;;;;;;bovine
;; disgust;;;;;;bombed
;; disgust;;;;;;boil
;; disgust;;;;;;bloated
;; disgust;;;;;;blister
;; disgust;;;;;;barrow
;; disgust;;;;;;barf
;; disgust;;;;;;backwards
;; disgust;;;;;;baboon
;; disgust;;;;;;awkwardness
;; disgust;;;;;;asymmetry
;; disgust;;;;;;aphid
;; disgust;;;;;;amphetamines
;; disgust;;;;;;ammonia
;; disgust;;;;;;airs
;; disgust;;;;;;abnormal
;; disgust;;;;;;abject
;; disgust;;;;;;aberration
;;; fear; joy; sadness;; trust;sympathetic
;;; fear; joy;; surprise; trust;loyal
;;; fear; joy;; surprise;;surprise
;;; fear; joy;;; trust;intelligence
;;; fear; joy;;; trust;confidence
;;; fear; joy;;; trust;acrobat
;;; fear;; sadness; surprise;;wildfire
;;; fear;; sadness; surprise;;vanished
;;; fear;; sadness; surprise;;syncope
;;; fear;; sadness; surprise;;rupture
;;; fear;; sadness; surprise;;insolvency
;;; fear;; sadness; surprise;;frighten
;;; fear;; sadness; surprise;;fearfully
;;; fear;; sadness; surprise;;fainting
;;; fear;; sadness; surprise;;emergency
;;; fear;; sadness; surprise;;embarrassment
;;; fear;; sadness; surprise;;deluge
;;; fear;; sadness; surprise;;crash
;;; fear;; sadness; surprise;;avalanche
;;; fear;; sadness; surprise;;accident
;;; fear;; sadness; surprise;;abduction
;;; fear;; sadness;; trust;insolvent
;;; fear;; sadness;; trust;hospital
;;; fear;; sadness;; trust;fortress
;;; fear;; sadness;; trust;doubt
;;; fear;; sadness;;;worse
;;; fear;; sadness;;;whimper
;;; fear;; sadness;;;weakly
;;; fear;; sadness;;;wan
;;; fear;; sadness;;;wail
;;; fear;; sadness;;;vulnerability
;;; fear;; sadness;;;unrest
;;; fear;; sadness;;;unemployed
;;; fear;; sadness;;;tyranny
;;; fear;; sadness;;;tumour
;;; fear;; sadness;;;tribulation
;;; fear;; sadness;;;tragedy
;;; fear;; sadness;;;timid
;;; fear;; sadness;;;throb
;;; fear;; sadness;;;terminal
;;; fear;; sadness;;;surrender
;;; fear;; sadness;;;surgery
;;; fear;; sadness;;;sufferer
;;; fear;; sadness;;;stroke
;;; fear;; sadness;;;stretcher
;;; fear;; sadness;;;stint
;;; fear;; sadness;;;stillness
;;; fear;; sadness;;;starvation
;;; fear;; sadness;;;squall
;;; fear;; sadness;;;spinster
;;; fear;; sadness;;;speculation
;;; fear;; sadness;;;specter
;;; fear;; sadness;;;sorrow
;;; fear;; sadness;;;shrink
;;; fear;; sadness;;;shipwreck
;;; fear;; sadness;;;seriousness
;;; fear;; sadness;;;sepsis
;;; fear;; sadness;;;senile
;;; fear;; sadness;;;scarce
;;; fear;; sadness;;;sarcoma
;;; fear;; sadness;;;ruin
;;; fear;; sadness;;;rubble
;;; fear;; sadness;;;relapse
;;; fear;; sadness;;;problem
;;; fear;; sadness;;;polio
;;; fear;; sadness;;;pessimist
;;; fear;; sadness;;;perishing
;;; fear;; sadness;;;perish
;;; fear;; sadness;;;penance
;;; fear;; sadness;;;penal
;;; fear;; sadness;;;pandemic
;;; fear;; sadness;;;pained
;;; fear;; sadness;;;pain
;;; fear;; sadness;;;orphan
;;; fear;; sadness;;;obliteration
;;; fear;; sadness;;;neurosis
;;; fear;; sadness;;;neuralgia
;;; fear;; sadness;;;mortuary
;;; fear;; sadness;;;moan
;;; fear;; sadness;;;missing
;;; fear;; sadness;;;misfortune
;;; fear;; sadness;;;miscarriage
;;; fear;; sadness;;;martyrdom
;;; fear;; sadness;;;martyr
;;; fear;; sadness;;;malignancy
;;; fear;; sadness;;;loneliness
;;; fear;; sadness;;;lockup
;;; fear;; sadness;;;lifeless
;;; fear;; sadness;;;languishing
;;; fear;; sadness;;;landslide
;;; fear;; sadness;;;knell
;;; fear;; sadness;;;kill
;;; fear;; sadness;;;jarring
;;; fear;; sadness;;;jail
;;; fear;; sadness;;;isolated
;;; fear;; sadness;;;irreparable
;;; fear;; sadness;;;intercede
;;; fear;; sadness;;;insurmountable
;;; fear;; sadness;;;injured
;;; fear;; sadness;;;infliction
;;; fear;; sadness;;;incrimination
;;; fear;; sadness;;;illness
;;; fear;; sadness;;;horrors
;;; fear;; sadness;;;hopeless
;;; fear;; sadness;;;helplessness
;;; fear;; sadness;;;helpless
;;; fear;; sadness;;;hearse
;;; fear;; sadness;;;haunted
;;; fear;; sadness;;;halting
;;; fear;; sadness;;;grounded
;;; fear;; sadness;;;grieve
;;; fear;; sadness;;;grave
;;; fear;; sadness;;;fraught
;;; fear;; sadness;;;fragile
;;; fear;; sadness;;;forgotten
;;; fear;; sadness;;;forfeiture
;;; fear;; sadness;;;foreclose
;;; fear;; sadness;;;flounder
;;; fear;; sadness;;;fearful
;;; fear;; sadness;;;fatality
;;; fear;; sadness;;;exterminate
;;; fear;; sadness;;;exorcism
;;; fear;; sadness;;;evasion
;;; fear;; sadness;;;euthanasia
;;; fear;; sadness;;;endocarditis
;;; fear;; sadness;;;embolism
;;; fear;; sadness;;;emaciated
;;; fear;; sadness;;;dwarfed
;;; fear;; sadness;;;drown
;;; fear;; sadness;;;downfall
;;; fear;; sadness;;;doomed
;;; fear;; sadness;;;disembodied
;;; fear;; sadness;;;discourage
;;; fear;; sadness;;;disabled
;;; fear;; sadness;;;disable
;;; fear;; sadness;;;die
;;; fear;; sadness;;;deteriorate
;;; fear;; sadness;;;destitute
;;; fear;; sadness;;;despairing
;;; fear;; sadness;;;desolation
;;; fear;; sadness;;;descent
;;; fear;; sadness;;;depress
;;; fear;; sadness;;;deport
;;; fear;; sadness;;;dependence
;;; fear;; sadness;;;demoralized
;;; fear;; sadness;;;demise
;;; fear;; sadness;;;dementia
;;; fear;; sadness;;;defenseless
;;; fear;; sadness;;;decay
;;; fear;; sadness;;;debacle
;;; fear;; sadness;;;darkened
;;; fear;; sadness;;;darken
;;; fear;; sadness;;;danger
;;; fear;; sadness;;;cyst
;;; fear;; sadness;;;crypt
;;; fear;; sadness;;;cripple
;;; fear;; sadness;;;concerned
;;; fear;; sadness;;;comatose
;;; fear;; sadness;;;coma
;;; fear;; sadness;;;coffin
;;; fear;; sadness;;;chargeable
;;; fear;; sadness;;;cemetery
;;; fear;; sadness;;;casket
;;; fear;; sadness;;;case
;;; fear;; sadness;;;cardiomyopathy
;;; fear;; sadness;;;carcinoma
;;; fear;; sadness;;;captive
;;; fear;; sadness;;;buried
;;; fear;; sadness;;;burdensome
;;; fear;; sadness;;;broke
;;; fear;; sadness;;;bondage
;;; fear;; sadness;;;bomber
;;; fear;; sadness;;;blues
;;; fear;; sadness;;;blackness
;;; fear;; sadness;;;bier
;;; fear;; sadness;;;battered
;;; fear;; sadness;;;bankrupt
;;; fear;; sadness;;;austere
;;; fear;; sadness;;;atherosclerosis
;;; fear;; sadness;;;appendicitis
;;; fear;; sadness;;;ailing
;;; fear;; sadness;;;afflict
;;; fear;; sadness;;;abyss
;;; fear;; sadness;;;absence
;;; fear;; sadness;;;abandon
;;; fear;;; surprise;;volcano
;;; fear;;; surprise;;veer
;;; fear;;; surprise;;unstable
;;; fear;;; surprise;;uncanny
;;; fear;;; surprise;;swerve
;;; fear;;; surprise;;stunned
;;; fear;;; surprise;;startle
;;; fear;;; surprise;;screech
;;; fear;;; surprise;;puma
;;; fear;;; surprise;;prowl
;;; fear;;; surprise;;perjury
;;; fear;;; surprise;;newcomer
;;; fear;;; surprise;;infarct
;;; fear;;; surprise;;gulp
;;; fear;;; surprise;;frightened
;;; fear;;; surprise;;fright
;;; fear;;; surprise;;explosion
;;; fear;;; surprise;;examination
;;; fear;;; surprise;;detonate
;;; fear;;; surprise;;cyclone
;;; fear;;; surprise;;chimera
;;; fear;;; surprise;;buck
;;; fear;;; surprise;;bewilderment
;;; fear;;; surprise;;bewildered
;;; fear;;; surprise;;apparition
;;; fear;;; surprise;;anomaly
;;; fear;;; surprise;;alarming
;;; fear;;; surprise;;alarm
;;; fear;;; surprise;;accidental
;;; fear;;;; trust;vigilant
;;; fear;;;; trust;tactics
;;; fear;;;; trust;synonymous
;;; fear;;;; trust;rule
;;; fear;;;; trust;rod
;;; fear;;;; trust;policeman
;;; fear;;;; trust;police
;;; fear;;;; trust;phalanx
;;; fear;;;; trust;operation
;;; fear;;;; trust;obey
;;; fear;;;; trust;khan
;;; fear;;;; trust;guard
;;; fear;;;; trust;dubious
;;; fear;;;; trust;dominion
;;; fear;;;; trust;cop
;;; fear;;;; trust;confessional
;;; fear;;;; trust;bait
;;; fear;;;; trust;bailiff
;;; fear;;;; trust;auditor
;;; fear;;;; trust;armor
;;; fear;;;; trust;ambulance
;;; fear;;;; trust;aga
;;; fear;;;;;xenophobia
;;; fear;;;;;wicked
;;; fear;;;;;whirlwind
;;; fear;;;;;whirlpool
;;; fear;;;;;weirdo
;;; fear;;;;;weighty
;;; fear;;;;;waver
;;; fear;;;;;wary
;;; fear;;;;;warning
;;; fear;;;;;warlock
;;; fear;;;;;ware
;;; fear;;;;;war
;;; fear;;;;;viper
;;; fear;;;;;villain
;;; fear;;;;;vertigo
;;; fear;;;;;verdict
;;; fear;;;;;validity
;;; fear;;;;;unsteady
;;; fear;;;;;unspeakable
;;; fear;;;;;unsafe
;;; fear;;;;;unholy
;;; fear;;;;;typhoon
;;; fear;;;;;turbulent
;;; fear;;;;;tumor
;;; fear;;;;;trembling
;;; fear;;;;;tract
;;; fear;;;;;toxin
;;; fear;;;;;torrent
;;; fear;;;;;tornado
;;; fear;;;;;toothache
;;; fear;;;;;thumping
;;; fear;;;;;thorny
;;; fear;;;;;thirteenth
;;; fear;;;;;terror
;;; fear;;;;;syringe
;;; fear;;;;;swelling
;;; fear;;;;;sweat
;;; fear;;;;;suspicion
;;; fear;;;;;suspension
;;; fear;;;;;suspect
;;; fear;;;;;surveillance
;;; fear;;;;;superstition
;;; fear;;;;;sultan
;;; fear;;;;;subordinate
;;; fear;;;;;stranger
;;; fear;;;;;straits
;;; fear;;;;;stormy
;;; fear;;;;;stalk
;;; fear;;;;;spur
;;; fear;;;;;sprite
;;; fear;;;;;spook
;;; fear;;;;;spike
;;; fear;;;;;spasm
;;; fear;;;;;soulmate
;;; fear;;;;;sortie
;;; fear;;;;;snare
;;; fear;;;;;smuggle
;;; fear;;;;;siren
;;; fear;;;;;shudder
;;; fear;;;;;shrapnel
;;; fear;;;;;shooter
;;; fear;;;;;shank
;;; fear;;;;;shaking
;;; fear;;;;;shady
;;; fear;;;;;settlor
;;; fear;;;;;seizure
;;; fear;;;;;seize
;;; fear;;;;;seclusion
;;; fear;;;;;scarecrow
;;; fear;;;;;scandal
;;; fear;;;;;scalpel
;;; fear;;;;;scaffold
;;; fear;;;;;samurai
;;; fear;;;;;sag
;;; fear;;;;;retrenchment
;;; fear;;;;;reticent
;;; fear;;;;;restrained
;;; fear;;;;;resistant
;;; fear;;;;;resection
;;; fear;;;;;repression
;;; fear;;;;;repent
;;; fear;;;;;reluctant
;;; fear;;;;;regulatory
;;; fear;;;;;regiment
;;; fear;;;;;refutation
;;; fear;;;;;recesses
;;; fear;;;;;razor
;;; fear;;;;;ravine
;;; fear;;;;;rattlesnake
;;; fear;;;;;raptors
;;; fear;;;;;radon
;;; fear;;;;;radioactive
;;; fear;;;;;radiation
;;; fear;;;;;quivering
;;; fear;;;;;quiver
;;; fear;;;;;quash
;;; fear;;;;;quarantine
;;; fear;;;;;quake
;;; fear;;;;;quail
;;; fear;;;;;purge
;;; fear;;;;;punish
;;; fear;;;;;protestant
;;; fear;;;;;projectiles
;;; fear;;;;;projectile
;;; fear;;;;;procedure
;;; fear;;;;;prey
;;; fear;;;;;prevent
;;; fear;;;;;premeditated
;;; fear;;;;;predicament
;;; fear;;;;;precipice
;;; fear;;;;;powerfully
;;; fear;;;;;posse
;;; fear;;;;;pneumonia
;;; fear;;;;;plunge
;;; fear;;;;;plummet
;;; fear;;;;;pinion
;;; fear;;;;;phantom
;;; fear;;;;;perturbation
;;; fear;;;;;paranoia
;;; fear;;;;;parachute
;;; fear;;;;;panic
;;; fear;;;;;overt
;;; fear;;;;;outsider
;;; fear;;;;;outpost
;;; fear;;;;;ordnance
;;; fear;;;;;omnipotence
;;; fear;;;;;obligor
;;; fear;;;;;nightmare
;;; fear;;;;;nervousness
;;; fear;;;;;muzzle
;;; fear;;;;;musket
;;; fear;;;;;mum
;;; fear;;;;;mortgagor
;;; fear;;;;;mortgage
;;; fear;;;;;monster
;;; fear;;;;;mistaken
;;; fear;;;;;missile
;;; fear;;;;;military
;;; fear;;;;;merciless
;;; fear;;;;;mercenary
;;; fear;;;;;melee
;;; fear;;;;;manifestation
;;; fear;;;;;mandamus
;;; fear;;;;;mage
;;; fear;;;;;mafia
;;; fear;;;;;mace
;;; fear;;;;;locust
;;; fear;;;;;lion
;;; fear;;;;;lines
;;; fear;;;;;kerosene
;;; fear;;;;;jungle
;;; fear;;;;;jaws
;;; fear;;;;;jaundice
;;; fear;;;;;iris
;;; fear;;;;;intrusion
;;; fear;;;;;intimidate
;;; fear;;;;;interviewer
;;; fear;;;;;interrogation
;;; fear;;;;;interrogate
;;; fear;;;;;insecurity
;;; fear;;;;;injection
;;; fear;;;;;inflation
;;; fear;;;;;infirmity
;;; fear;;;;;infection
;;; fear;;;;;indomitable
;;; fear;;;;;indictment
;;; fear;;;;;indefensible
;;; fear;;;;;incursion
;;; fear;;;;;immigrant
;;; fear;;;;;hysteria
;;; fear;;;;;hydra
;;; fear;;;;;hurricane
;;; fear;;;;;horrified
;;; fear;;;;;hooded
;;; fear;;;;;homework
;;; fear;;;;;hiding
;;; fear;;;;;hide
;;; fear;;;;;hesitation
;;; fear;;;;;helmet
;;; fear;;;;;heighten
;;; fear;;;;;heathen
;;; fear;;;;;hearing
;;; fear;;;;;haze
;;; fear;;;;;hazardous
;;; fear;;;;;hazard
;;; fear;;;;;hawk
;;; fear;;;;;haunt
;;; fear;;;;;harrowing
;;; fear;;;;;harm
;;; fear;;;;;hangman
;;; fear;;;;;hallucination
;;; fear;;;;;gunpowder
;;; fear;;;;;guerilla
;;; fear;;;;;grizzly
;;; fear;;;;;grenade
;;; fear;;;;;government
;;; fear;;;;;gladiator
;;; fear;;;;;giant
;;; fear;;;;;ghostly
;;; fear;;;;;ghost
;;; fear;;;;;gasping
;;; fear;;;;;gash
;;; fear;;;;;frigate
;;; fear;;;;;fret
;;; fear;;;;;formidable
;;; fear;;;;;foreigner
;;; fear;;;;;forced
;;; fear;;;;;flying
;;; fear;;;;;flu
;;; fear;;;;;flood
;;; fear;;;;;flee
;;; fear;;;;;fled
;;; fear;;;;;fire
;;; fear;;;;;fever
;;; fear;;;;;felon
;;; fear;;;;;fearless
;;; fear;;;;;fearing
;;; fear;;;;;fangs
;;; fear;;;;;fang
;;; fear;;;;;fanaticism
;;; fear;;;;;falter
;;; fear;;;;;extrajudicial
;;; fear;;;;;excruciating
;;; fear;;;;;evacuate
;;; fear;;;;;ethereal
;;; fear;;;;;escaped
;;; fear;;;;;erase
;;; fear;;;;;enigmatic
;;; fear;;;;;endangered
;;; fear;;;;;encroachment
;;; fear;;;;;eel
;;; fear;;;;;edict
;;; fear;;;;;dungeon
;;; fear;;;;;dragon
;;; fear;;;;;doom
;;; fear;;;;;dominant
;;; fear;;;;;distressed
;;; fear;;;;;disorder
;;; fear;;;;;discipline
;;; fear;;;;;disappear
;;; fear;;;;;dinosaur
;;; fear;;;;;dike
;;; fear;;;;;difficult
;;; fear;;;;;dictator
;;; fear;;;;;despotic
;;; fear;;;;;depreciation
;;; fear;;;;;dentistry
;;; fear;;;;;demented
;;; fear;;;;;deflation
;;; fear;;;;;defend
;;; fear;;;;;defection
;;; fear;;;;;dart
;;; fear;;;;;dangerous
;;; fear;;;;;dagger
;;; fear;;;;;cyanide
;;; fear;;;;;cutter
;;; fear;;;;;cult
;;; fear;;;;;crouching
;;; fear;;;;;crouch
;;; fear;;;;;crocodile
;;; fear;;;;;coyote
;;; fear;;;;;coy
;;; fear;;;;;cowardly
;;; fear;;;;;cowardice
;;; fear;;;;;courageous
;;; fear;;;;;corrosive
;;; fear;;;;;constrain
;;; fear;;;;;conspire
;;; fear;;;;;conspiracy
;;; fear;;;;;compassion
;;; fear;;;;;cobra
;;; fear;;;;;cloudiness
;;; fear;;;;;cliff
;;; fear;;;;;cleave
;;; fear;;;;;chicken
;;; fear;;;;;chasm
;;; fear;;;;;change
;;; fear;;;;;cautiously
;;; fear;;;;;cautionary
;;; fear;;;;;cartridge
;;; fear;;;;;carnivorous
;;; fear;;;;;captor
;;; fear;;;;;cabal
;;; fear;;;;;bunker
;;; fear;;;;;brigade
;;; fear;;;;;bottomless
;;; fear;;;;;biopsy
;;; fear;;;;;behemoth
;;; fear;;;;;battlefield
;;; fear;;;;;barricade
;;; fear;;;;;barbarian
;;; fear;;;;;bale
;;; fear;;;;;avoiding
;;; fear;;;;;avoidance
;;; fear;;;;;avoid
;;; fear;;;;;asylum
;;; fear;;;;;astray
;;; fear;;;;;asp
;;; fear;;;;;artillery
;;; fear;;;;;armored
;;; fear;;;;;armaments
;;; fear;;;;;apprehension
;;; fear;;;;;apprehend
;;; fear;;;;;apache
;;; fear;;;;;angina
;;; fear;;;;;agonizing
;;; fear;;;;;afraid
;;; fear;;;;;admonition
;;; fear;;;;;adjudicate
;;;; joy; sadness; surprise;;procession
;;;; joy; sadness;; trust;heartfelt
;;;; joy; sadness;; trust;esteem
;;;; joy; sadness;;;sonnet
;;;; joy; sadness;;;music
;;;; joy; sadness;;;demonstrative
;;;; joy;; surprise; trust;wonderful
;;;; joy;; surprise; trust;teach
;;;; joy;; surprise; trust;smile
;;;; joy;; surprise; trust;remarkable
;;;; joy;; surprise; trust;rapt
;;;; joy;; surprise; trust;practiced
;;;; joy;; surprise; trust;memorable
;;;; joy;; surprise; trust;jubilant
;;;; joy;; surprise; trust;inspired
;;;; joy;; surprise; trust;illumination
;;;; joy;; surprise; trust;heroic
;;;; joy;; surprise; trust;greatness
;;;; joy;; surprise; trust;enliven
;;;; joy;; surprise; trust;dolphin
;;;; joy;; surprise; trust;brighten
;;;; joy;; surprise; trust;applause
;;;; joy;; surprise;;wonderfully
;;;; joy;; surprise;;splendid
;;;; joy;; surprise;;rhythmical
;;;; joy;; surprise;;presto
;;;; joy;; surprise;;miraculous
;;;; joy;; surprise;;merriment
;;;; joy;; surprise;;lucky
;;;; joy;; surprise;;laugh
;;;; joy;; surprise;;jubilee
;;;; joy;; surprise;;joker
;;;; joy;; surprise;;jest
;;;; joy;; surprise;;hilarious
;;;; joy;; surprise;;gratify
;;;; joy;; surprise;;godsend
;;;; joy;; surprise;;exhilaration
;;;; joy;; surprise;;electric
;;;; joy;; surprise;;cheerful
;;;; joy;; surprise;;ceremony
;;;; joy;; surprise;;astonishment
;;;; joy;; surprise;;amazingly
;;;; joy;;; trust;zealous
;;;; joy;;; trust;wealth
;;;; joy;;; trust;vitality
;;;; joy;;; trust;virtuous
;;;; joy;;; trust;TRUE
;;;; joy;;; trust;truce
;;;; joy;;; trust;tranquility
;;;; joy;;; trust;therapeutic
;;;; joy;;; trust;tender
;;;; joy;;; trust;symmetry
;;;; joy;;; trust;supporter
;;;; joy;;; trust;superstar
;;;; joy;;; trust;superman
;;;; joy;;; trust;strengthening
;;;; joy;;; trust;spouse
;;;; joy;;; trust;spaniel
;;;; joy;;; trust;soothing
;;;; joy;;; trust;save
;;;; joy;;; trust;sanctification
;;;; joy;;; trust;salutary
;;;; joy;;; trust;safe
;;;; joy;;; trust;roadster
;;;; joy;;; trust;reverie
;;;; joy;;; trust;reverence
;;;; joy;;; trust;respite
;;;; joy;;; trust;resources
;;;; joy;;; trust;quaint
;;;; joy;;; trust;purr
;;;; joy;;; trust;purify
;;;; joy;;; trust;promise
;;;; joy;;; trust;privileged
;;;; joy;;; trust;prestige
;;;; joy;;; trust;praise
;;;; joy;;; trust;pledge
;;;; joy;;; trust;pastor
;;;; joy;;; trust;nursery
;;;; joy;;; trust;notable
;;;; joy;;; trust;motherhood
;;;; joy;;; trust;ministry
;;;; joy;;; trust;meritorious
;;;; joy;;; trust;marrow
;;;; joy;;; trust;majority
;;;; joy;;; trust;loving
;;;; joy;;; trust;lovemaking
;;;; joy;;; trust;lovable
;;;; joy;;; trust;liking
;;;; joy;;; trust;lamb
;;;; joy;;; trust;kitten
;;;; joy;;; trust;kind
;;;; joy;;; trust;joyful
;;;; joy;;; trust;inseparable
